,0,1,2,3
0,-1.018547628883004,-1.1068045590901368,2.0929022027068176,-0.135195346965282
1,-0.934572768927514,-0.7627742179630492,0.3718530744182151,-0.29827960178924046
2,2.3403462172655956,0.2108675871631644,-0.223066094075539,1.1115366317228608
3,0.06686100220616678,-0.7107281094159887,-1.0198869614648394,0.23026044614571767
4,-0.8634590730322849,-0.9310345230474761,1.5661845092316145,2.2640998805015284
5,-0.3377217417976083,0.3753610632881977,-1.0186452595343216,0.3726138774042407
6,-1.7210413273433383,0.13033173166657683,-0.31872510818899774,2.51589343454738
7,-0.5384063157348616,1.818526312679429,1.82785287328902,-1.6429464273430385
8,-0.8328963011075659,-0.4102728325313052,0.6458190237040802,0.4290531659570475
9,2.725571334588951,-0.8086175843235682,0.7555685633800316,-0.6937211450448897
10,-1.3526873742124081,-0.11510756388295972,-1.336434369029398,-0.18419274446811945
11,1.0898727126719434,0.018785118810240434,0.8640383719558477,0.20803040247961885
12,1.4939361924823873,0.037803291683397335,0.8873390192868692,0.10918372304856763
13,0.07847232838022943,-0.6262172476717991,0.980846445068217,0.6789231298934008
14,0.24391782705697584,-1.099326589770637,-1.389638038152424,-0.9397865650966388
15,3.3577298002928027,-0.5512392864144727,-0.9017310749813472,-0.8593835058976055
16,2.376088216264128,1.4710302470525745,-0.06377691301582414,0.8430797065909728
17,-0.7105896255186416,0.817321796465544,0.4113433857021727,-0.1547605077651721
18,-0.5318969758340575,-0.5979476092772595,-1.0125659477090647,0.42225687576010307
19,-0.4578763901595345,2.9782663410607038,0.6207211939992807,-0.07171350642967927
20,1.39210689894682,0.05957041007120582,2.2564088947353103,-0.30651997906344264
21,-0.13477409325704096,0.09741913675504515,-1.0620665077756597,0.11965560668735933
22,-0.9907617026150449,1.1250852452897175,0.14599933204440985,-0.28570360453756305
23,0.4685756476589549,0.2624767358737343,-1.367382688465461,-0.7133664922071342
24,-0.556421836782413,-0.8422527639962588,0.0063953676792056135,-1.3099248760374516
25,-0.5843417266305246,-0.9843018224113032,0.6377078551240889,0.22356986402077236
26,-1.5508304646412032,0.09683010507573304,-1.2346761231216408,0.380016054323852
27,-0.45553742840439865,-0.15474800440598144,0.30702628708528185,-0.5977756003573601
28,-0.07410500157688432,-1.1072518344172761,-1.101337125149736,-0.22899254845567973
29,2.8912595219992805,-0.48779539280646406,-0.9118990791041045,-0.6737391890375146
30,0.09351847870327532,-1.1124518834927184,2.8078937462887135,0.5792570432057237
31,-1.0415939882143224,-0.786177199675371,0.3170625931115979,-0.5275176464866289
32,-0.06752144265967175,-0.546151223242936,-0.8013417957399017,0.36391020063584795
33,2.7645051624778456,-0.2989216480724123,-0.8837247038994369,-0.5899712923611787
